Year,Team,Player,G,W,L,IP,ERA,FIP,WHIP,K%,BB%,HR/9,BABIP,V_R_ERA,V_R_WHIP,V_R_AVG,V_R_OBP,V_L_ERA,V_L_WHIP,V_L_AVG,V_L_OBP
2025,KT,패트릭,15,3,3,60.2,3.12,3.67,1.38,16.9,7.9,0.3,0.311,2.88,1.72,0.333,0.381,3.34,1.17,0.206,0.285
2025,KT,우규민,53,1,2,44.1,2.44,3.54,1.08,13.0,1.6,0.41,0.291,1.45,0.9,0.218,0.244,4.15,1.46,0.333,0.368
2025,KT,이상동,41,3,0,43.1,2.49,3.87,0.92,20.2,5.4,0.83,0.231,2.61,0.82,0.189,0.231,2.08,0.92,0.189,0.256
2025,KT,박영현,67,5,6,69.0,3.39,3.99,1.48,25.2,11.1,1.17,0.326,2.91,1.09,0.192,0.276,4.01,1.78,0.312,0.392
2025,KT,손동현,58,5,0,58.2,3.84,3.45,1.33,21.4,4.7,0.92,0.339,5.4,1.71,0.32,0.364,3.09,1.14,0.25,0.286
2025,KT,문용익,20,1,0,28.2,3.14,4.58,1.4,25.6,15.7,0.94,0.273,1.54,1.2,0.2,0.298,4.32,1.56,0.224,0.366
2025,KT,김민수,58,4,3,52.2,4.96,4.25,1.48,15.7,6.5,0.85,0.339,5.11,1.42,0.3,0.33,4.44,1.52,0.297,0.357
2025,KT,쿠에바스,18,3,10,98.1,5.4,5.63,1.53,13.5,10.3,1.19,0.287,5.51,1.16,0.224,0.299,5.4,1.86,0.303,0.393
2025,KT,주권,34,0,1,40.2,4.43,4.65,1.5,10.8,7.4,0.66,0.326,1.65,1.65,0.323,0.38,6.46,1.44,0.293,0.34
2025,KT,최용준,7,1,0,9.0,2.0,2.89,1.67,12.8,5.1,0.0,0.406,2.7,1.35,0.292,0.346,0.0,2.57,0.462,0.462
2025,KT,원상현,52,0,3,57.0,5.21,5.52,1.6,17.4,13.5,1.26,0.286,4.39,1.54,0.255,0.353,6.35,1.62,0.257,0.357
2025,KT,박건우,6,0,0,6.2,2.7,4.25,1.2,32.1,14.3,1.35,0.214,0.0,0.75,0.111,0.2,4.5,1.5,0.2,0.333
2025,KT,조이현,3,1,2,11.2,5.4,5.59,1.46,6.0,0.0,1.54,0.341,4.05,1.2,0.296,0.321,7.71,1.71,0.4,0.4
2025,KT,전용주,21,0,1,13.2,3.95,3.55,1.83,16.7,10.6,0.0,0.375,0.0,2.0,0.333,0.4,4.91,1.64,0.283,0.346
2025,KT,배제성,8,2,3,27.0,5.67,3.86,1.81,18.1,8.7,0.67,0.4,3.52,1.43,0.29,0.333,8.74,2.12,0.36,0.429
2025,KT,강백호,1,0,0,1.0,18.0,16.52,4.0,14.3,14.3,9.0,0.5,13.5,3.0,0.5,0.5,27.0,6.0,0.5,0.667
2025,KT,한차현,2,0,0,1.2,16.2,6.26,3.6,9.1,18.2,0.0,0.5,0.0,6.0,0.0,0.667,20.25,3.0,0.5,0.5
2025,KT,김재원,4,0,0,4.1,10.38,8.26,2.54,16.7,33.3,0.0,0.273,10.8,1.8,0.2,0.4,9.0,5.0,0.25,0.667
2025,KT,이채호,10,0,0,11.2,6.17,4.87,1.46,15.1,9.4,0.77,0.306,4.05,1.35,0.28,0.345,9.64,1.71,0.313,0.409
2025,KT,김동현,3,0,0,3.1,13.5,10.94,3.0,21.1,15.8,5.4,0.5,13.5,1.88,0.364,0.417,13.5,7.5,0.6,0.714
2025,KT,이정현,6,0,0,4.1,16.62,5.88,3.0,11.1,14.8,0.0,0.474,22.5,3.5,0.545,0.538,11.57,2.57,0.3,0.5
2025,KT,최동환,20,1,1,18.2,8.68,7.32,2.09,9.9,13.2,1.93,0.354,11.25,2.0,0.324,0.41,6.1,1.94,0.325,0.429
2025,KT,임준형,5,0,0,4.0,9.0,6.22,3.0,16.7,20.8,0.0,0.5,0.0,0.0,0.0,0.25,3.0,3.33,0.385,0.556
2025,KT,강건,2,0,1,3.2,24.55,13.46,3.82,3.8,26.9,2.46,0.429,18.0,2.5,0.5,0.556,32.4,5.4,0.5,0.667
2025,두산,잭로그,30,10,8,176.0,2.81,3.26,1.05,21.6,5.4,0.41,0.281,3.62,1.27,0.26,0.323,1.86,0.68,0.165,0.213
2025,두산,콜어빈,28,8,12,144.2,4.48,4.59,1.53,19.7,12.2,0.56,0.332,4.23,1.49,0.239,0.37,4.55,1.5,0.29,0.374
2025,두산,곽빈,19,5,7,109.1,4.2,3.71,1.25,23.0,8.8,0.74,0.286,2.89,0.71,0.166,0.195,4.88,1.63,0.252,0.36
2025,두산,최승용,23,5,7,116.1,4.41,4.37,1.35,14.0,7.1,0.62,0.297,5.09,1.45,0.277,0.34,4.02,1.34,0.263,0.322
2025,두산,최민석,17,3,3,77.2,4.4,4.85,1.36,15.9,10.2,0.81,0.281,3.52,1.17,0.192,0.298,5.11,1.57,0.293,0.373
2025,두산,김택연,64,4,5,66.1,3.53,3.71,1.18,28.1,11.0,0.81,0.263,3.99,1.02,0.192,0.282,3.31,1.27,0.206,0.309
2025,두산,최원준,47,4,7,107.0,4.71,5.7,1.34,13.6,8.3,1.51,0.264,6.66,1.27,0.239,0.312,2.83,1.35,0.275,0.33
2025,두산,이영하,73,4,4,66.2,4.05,4.09,1.53,24.1,13.0,0.54,0.341,4.11,1.43,0.252,0.362,3.34,1.58,0.252,0.368
2025,두산,박신지,54,2,4,60.0,2.85,4.56,1.4,13.6,11.0,0.45,0.275,2.45,1.21,0.231,0.309,3.6,1.6,0.268,0.372
2025,두산,양재훈,19,0,0,23.1,4.24,4.51,1.16,20.4,8.6,1.16,0.254,5.11,1.14,0.222,0.28,3.38,1.22,0.237,0.31
2025,두산,박정수,29,1,0,26.1,4.1,4.28,1.48,12.6,6.7,0.34,0.341,4.32,1.38,0.309,0.351,3.72,1.66,0.294,0.405
2025,두산,박치국,73,4,4,62.1,3.75,3.78,1.27,21.0,7.7,0.58,0.305,1.55,0.89,0.179,0.261,8.02,1.88,0.333,0.396
2025,두산,이교훈,10,1,0,7.2,1.17,3.72,1.04,24.1,13.8,0.0,0.25,0.0,0.43,0.167,0.167,1.8,1.0,0.188,0.316
2025,두산,제환유,6,0,1,16.1,4.96,6.7,1.78,10.3,15.4,1.1,0.278,1.8,1.9,0.317,0.417,11.12,1.59,0.2,0.346
2025,두산,김민규,7,1,1,9.2,4.66,6.91,1.55,12.8,12.8,0.93,0.267,6.0,1.33,0.263,0.37,0.0,1.5,0.25,0.412
2025,두산,홍민규,20,2,1,33.1,4.59,5.61,1.56,11.3,9.9,1.08,0.29,2.76,1.78,0.308,0.395,6.61,1.35,0.262,0.306
2025,두산,김한중,2,0,0,2.0,0.0,3.92,0.5,0.0,0.0,0.0,0.125,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0
2025,두산,홍건희,20,2,1,16.0,6.19,6.06,2.06,18.1,18.1,1.13,0.327,6.52,2.48,0.325,0.471,6.35,1.59,0.208,0.321
2025,두산,최종인,3,0,0,1.2,5.4,2.18,2.4,55.6,33.3,0.0,1.0,9.0,3.0,0.25,0.5,0.0,1.5,0.0,0.333
2025,두산,김정우,18,0,0,21.0,3.86,4.77,1.67,12.6,8.7,0.43,0.338,3.0,1.5,0.283,0.37,5.19,1.85,0.333,0.386
2025,두산,이병헌,22,0,0,13.0,6.23,5.07,1.62,16.1,17.9,0.69,0.278,6.23,0.92,0.231,0.286,6.23,1.85,0.25,0.39
2025,두산,최준호,9,1,2,16.0,8.44,7.37,1.69,14.9,12.2,2.25,0.292,8.64,1.44,0.233,0.361,9.0,1.86,0.321,0.412
2025,두산,윤태호,10,0,1,17.1,6.75,3.91,1.21,21.9,6.8,1.04,0.292,6.75,1.29,0.27,0.308,7.36,1.23,0.231,0.3
2025,두산,김유성,7,0,2,17.1,8.83,6.13,1.79,25.9,16.5,1.56,0.333,11.42,1.85,0.257,0.409,6.75,1.63,0.267,0.405
2025,두산,김명신,8,0,0,8.1,5.4,3.65,1.92,14.0,7.0,0.0,0.394,8.31,2.08,0.381,0.417,3.0,2.0,0.308,0.4
2025,두산,김호준,19,0,1,10.2,6.75,6.61,1.97,13.0,13.0,1.69,0.316,6.0,1.33,0.111,0.333,4.91,1.77,0.313,0.371
2025,두산,최지강,39,2,5,32.2,6.34,3.47,1.65,25.5,8.7,0.83,0.422,5.09,1.42,0.29,0.355,6.14,1.64,0.281,0.369
2025,두산,고효준,45,2,1,21.0,6.86,6.06,2.05,18.3,13.5,1.71,0.391,12.27,2.18,0.313,0.421,5.4,1.92,0.318,0.423
2025,한화,폰세,29,17,1,180.2,1.89,1.92,0.94,36.2,5.9,0.5,0.307,2.37,0.92,0.192,0.246,1.47,0.95,0.201,0.258
2025,한화,와이스,30,16,5,178.2,2.87,3.12,1.02,28.6,7.7,0.66,0.264,2.93,0.93,0.189,0.258,3.05,1.09,0.198,0.281
2025,한화,류현진,26,9,7,139.1,3.23,3.37,1.21,21.3,4.4,0.78,0.325,4.09,1.36,0.285,0.329,2.23,1.09,0.251,0.279
2025,한화,한승혁,71,3,3,64.0,2.25,4.09,1.23,19.7,8.6,0.56,0.289,2.16,1.32,0.248,0.312,2.54,1.24,0.238,0.353
2025,한화,문동주,24,11,5,121.0,4.02,2.72,1.18,26.9,6.2,0.52,0.326,4.02,1.08,0.232,0.279,3.73,1.28,0.25,0.307
2025,한화,김서현,69,2,4,66.0,3.14,3.7,1.26,25.4,11.1,0.55,0.298,2.97,1.12,0.214,0.325,3.27,1.33,0.23,0.329
2025,한화,김범수,73,2,1,48.0,2.25,3.45,1.08,21.0,11.3,0.0,0.238,4.6,1.21,0.196,0.303,1.15,0.99,0.176,0.276
2025,한화,조동욱,68,3,3,60.0,4.05,4.63,1.77,15.2,10.2,0.6,0.363,5.4,2.58,0.388,0.462,3.7,1.45,0.272,0.356
2025,한화,정우주,51,3,0,53.2,2.85,3.28,1.02,36.0,9.2,1.01,0.264,3.86,0.96,0.183,0.274,1.66,1.11,0.169,0.309
2025,한화,김종수,63,4,5,63.2,3.25,4.55,1.46,20.9,12.8,0.71,0.299,3.78,1.56,0.236,0.368,2.12,1.25,0.238,0.308
2025,한화,박상원,74,4,3,66.2,4.19,4.07,1.32,17.7,7.1,0.54,0.307,4.91,1.42,0.282,0.342,2.79,1.07,0.206,0.292
2025,한화,황준서,23,2,8,56.0,5.3,4.46,1.43,23.6,10.7,1.13,0.313,3.86,1.1,0.207,0.29,7.59,1.92,0.33,0.406
2025,한화,윤산흠,12,0,0,16.2,3.78,3.62,1.26,23.3,6.8,0.54,0.319,4.32,0.96,0.25,0.314,3.38,1.5,0.226,0.333
2025,한화,김기중,5,0,1,14.2,3.07,4.08,1.5,12.1,9.1,0.0,0.314,1.35,1.65,0.259,0.344,5.4,1.5,0.308,0.379
2025,한화,이태양,14,0,1,11.1,3.97,3.85,1.68,15.7,9.8,0.0,0.389,3.6,2.2,0.364,0.462,4.5,1.17,0.286,0.318
2025,한화,박준영,1,0,0,5.0,3.6,6.26,1.8,12.5,25.0,0.0,0.2,5.4,1.5,0.1,0.333,0.0,2.4,0.286,0.444
2025,한화,권민규,5,0,0,5.1,8.44,8.47,2.25,14.3,25.0,1.69,0.25,9.0,5.0,0.4,0.625,9.0,1.75,0.214,0.368
2025,한화,강재민,4,0,0,4.0,9.0,6.17,2.0,25.0,10.0,2.25,0.455,0.0,2.25,0.429,0.429,13.5,1.88,0.333,0.462
2025,한화,원종혁,2,0,0,1.2,16.2,6.26,3.0,10.0,20.0,5.4,0.2,0.0,4.5,0.333,0.6,40.5,3.0,0.667,0.5
2025,한화,주현상,48,5,2,41.2,5.18,4.98,1.66,19.2,5.2,1.73,0.384,4.76,1.72,0.347,0.377,5.82,1.71,0.319,0.388
2025,한화,김승일,5,0,0,2.2,23.63,12.77,2.25,17.6,17.6,3.38,0.286,9.0,2.0,0.0,0.4,32.4,2.4,0.375,0.5
2025,한화,엄상백,28,2,7,80.2,6.58,5.37,1.79,19.5,10.0,1.45,0.383,6.75,1.73,0.329,0.399,6.64,1.81,0.314,0.408
2025,한화,이상규,5,0,1,9.0,8.0,3.95,2.22,10.6,8.5,0.0,0.421,11.25,1.5,0.278,0.316,5.4,2.8,0.44,0.5
2025,키움,알칸타라,19,8,4,121.0,3.27,3.47,1.12,18.7,2.0,0.82,0.309,3.04,1.07,0.256,0.281,3.27,1.12,0.269,0.285
2025,키움,로젠버그,13,4,4,75.1,3.23,3.29,1.17,25.0,7.8,0.6,0.286,2.06,1.03,0.197,0.28,5.16,1.35,0.24,0.301
2025,키움,하영민,28,7,14,153.1,4.99,3.79,1.37,20.0,6.1,0.76,0.336,5.27,1.37,0.271,0.33,4.54,1.31,0.278,0.324
2025,키움,주승우,42,2,2,44.0,2.45,5.21,1.18,19.6,9.5,1.43,0.241,3.2,1.27,0.221,0.321,2.05,1.09,0.22,0.289
2025,키움,오석주,53,2,1,58.1,3.7,4.82,1.39,17.5,11.5,0.62,0.291,5.04,1.55,0.266,0.388,2.39,1.14,0.215,0.299
2025,키움,메르세데스,8,3,3,46.1,4.47,3.61,1.36,20.8,4.6,0.97,0.35,3.0,1.58,0.296,0.352,5.82,1.11,0.286,0.286
2025,키움,웰스,4,1,1,20.0,3.15,3.04,1.2,18.8,7.1,0.0,0.29,4.26,1.26,0.208,0.304,0.0,1.05,0.269,0.269
2025,키움,윤석원,37,1,1,37.1,5.54,4.18,1.42,16.9,7.5,0.72,0.33,3.44,1.15,0.238,0.304,7.13,1.81,0.338,0.388
2025,키움,손힘찬,4,0,0,4.0,11.25,5.42,2.25,18.2,18.2,0.0,0.385,21.6,2.4,0.286,0.5,3.86,2.14,0.3,0.417
2025,키움,김동규,9,0,0,8.0,6.75,8.17,3.0,20.4,22.4,2.25,0.423,5.79,2.36,0.318,0.423,6.0,4.33,0.4,0.591
2025,키움,김성민,29,0,3,25.0,4.68,4.77,1.52,15.9,11.5,0.36,0.324,6.97,1.65,0.278,0.413,2.08,1.38,0.265,0.368
2025,키움,정현우,18,3,7,81.1,5.86,5.52,1.72,14.3,12.5,0.89,0.318,5.1,1.77,0.279,0.392,6.56,1.77,0.306,0.382
2025,키움,정세영,4,0,1,2.2,16.88,6.84,4.88,9.1,18.2,0.0,0.563,21.6,4.8,0.455,0.571,9.0,4.0,0.5,0.571
2025,키움,김선기,44,1,7,78.0,5.65,5.79,1.83,11.3,12.3,0.69,0.332,4.23,1.93,0.299,0.43,7.32,1.71,0.301,0.376
2025,키움,손현기,2,0,0,3.0,15.0,14.52,3.33,5.6,33.3,3.0,0.333,0.0,3.0,0.286,0.615,40.5,1.5,0.333,0.333
2025,키움,이강준,29,0,3,24.2,6.57,5.2,1.86,21.8,14.3,1.1,0.377,9.0,2.0,0.304,0.448,2.38,1.68,0.267,0.365
2025,키움,박정훈,16,0,1,23.0,7.43,7.01,1.91,6.0,17.2,0.39,0.277,4.76,1.76,0.237,0.415,9.26,1.97,0.306,0.41
2025,키움,김서준,4,0,0,5.1,20.25,9.51,3.56,11.8,14.7,3.38,0.522,23.14,4.29,0.533,0.588,16.88,3.0,0.455,0.533
2025,키움,박주성,18,2,3,52.0,6.58,5.9,1.52,11.1,6.8,1.56,0.302,4.2,1.13,0.225,0.29,10.8,1.95,0.375,0.412
2025,키움,조영건,51,5,5,77.2,5.68,5.97,1.57,13.3,10.8,1.39,0.288,4.75,1.39,0.274,0.333,6.81,1.64,0.278,0.367
2025,키움,김연주,20,1,3,51.2,6.62,6.73,1.78,11.2,10.0,1.74,0.318,4.25,1.35,0.241,0.336,9.28,2.25,0.384,0.447
2025,키움,임진묵,4,0,0,3.2,24.55,7.11,4.09,10.7,17.9,0.0,0.526,13.5,1.5,0.364,0.385,36.0,9.0,0.556,0.692
2025,키움,양지율,18,0,2,14.0,8.36,6.97,1.79,14.5,10.1,1.93,0.326,3.38,1.13,0.179,0.343,15.88,2.82,0.433,0.485
2025,키움,박윤성,54,0,5,51.2,4.53,5.29,1.43,17.7,8.4,1.57,0.299,4.07,1.64,0.283,0.36,5.33,1.22,0.26,0.311
2025,키움,김윤하,19,0,12,88.0,6.14,6.31,1.78,12.3,10.4,1.64,0.321,6.0,1.73,0.305,0.376,6.28,1.86,0.313,0.393
2025,키움,이준우,31,1,4,23.0,8.61,5.92,2.13,18.6,10.2,2.35,0.405,8.25,2.0,0.358,0.414,8.44,1.97,0.326,0.415
2025,키움,전준표,21,2,2,20.1,8.85,6.55,2.56,13.2,16.7,0.89,0.431,9.58,2.32,0.333,0.473,8.68,2.89,0.419,0.528
2025,키움,윤현,17,2,1,22.0,8.59,7.37,2.45,12.0,18.4,0.82,0.363,12.19,2.23,0.333,0.458,4.76,2.47,0.311,0.468
2025,키움,원종현,61,2,4,54.1,6.13,4.29,1.58,16.1,7.3,0.83,0.36,4.86,1.32,0.274,0.333,7.65,1.9,0.364,0.406
2025,KIA,네일,27,8,4,164.1,2.25,3.13,1.07,22.9,6.2,0.33,0.291,2.32,0.92,0.216,0.269,2.22,1.22,0.237,0.313
2025,KIA,올러,26,11,7,149.0,3.62,2.9,1.15,27.3,7.6,0.48,0.306,3.66,1.15,0.224,0.297,3.39,1.06,0.21,0.272
2025,KIA,성영탁,45,3,2,52.1,1.55,3.74,0.97,15.2,6.6,0.34,0.238,1.5,0.9,0.193,0.233,1.83,1.17,0.258,0.319
2025,KIA,전상현,74,7,5,70.0,3.34,3.73,1.2,17.2,6.9,0.51,0.282,2.95,0.96,0.223,0.253,3.94,1.45,0.252,0.338
2025,KIA,조상우,72,6,6,60.0,3.9,4.27,1.52,20.3,10.0,0.75,0.343,3.31,1.42,0.252,0.36,2.74,1.57,0.298,0.365
2025,KIA,김도현,24,4,7,125.1,4.81,4.64,1.45,12.7,5.9,0.79,0.322,2.87,1.18,0.245,0.305,7.19,1.79,0.346,0.393
2025,KIA,양현종,30,7,9,153.0,5.06,4.35,1.49,16.1,8.4,0.71,0.327,4.45,1.42,0.264,0.338,6.59,1.68,0.329,0.373
2025,KIA,정해영,60,3,7,61.2,3.79,2.86,1.51,26.2,6.5,0.58,0.401,3.41,1.55,0.309,0.348,4.5,1.57,0.298,0.363
2025,KIA,김기훈,24,1,1,27.2,3.25,3.61,1.27,23.1,8.5,0.65,0.303,3.14,1.19,0.245,0.305,3.46,1.23,0.234,0.296
2025,KIA,김태형,8,0,3,23.2,4.56,6.07,1.35,13.1,6.5,1.52,0.284,4.73,1.43,0.294,0.357,4.5,1.3,0.25,0.348
2025,KIA,김현수,18,0,0,18.1,2.45,5.46,1.64,12.8,15.1,0.98,0.259,2.25,2.0,0.351,0.415,2.79,1.34,0.129,0.317
2025,KIA,윤영철,13,2,7,50.0,5.58,4.7,1.64,18.9,13.2,0.72,0.324,3.2,1.78,0.247,0.4,8.1,1.37,0.274,0.317
2025,KIA,김민재,1,0,0,2.0,0.0,2.67,1.0,12.5,0.0,0.0,0.286,0.0,1.5,0.333,0.333,0.0,1.0,0.25,0.25
2025,KIA,윤중현,13,1,0,10.1,4.35,6.08,1.65,14.6,14.6,1.74,0.258,5.4,1.2,0.174,0.296,0.0,2.33,0.357,0.438
2025,KIA,황동하,18,1,2,35.2,5.3,4.25,1.35,20.0,6.5,1.01,0.327,3.74,0.97,0.215,0.279,9.0,2.17,0.385,0.441
